facilityId,facilityName,state,lat,lon,primaryFuel
55068,Maine Independence Station,ME,44.8236,-68.7106,Pipeline Natural Gas
55075,Pine Bluff Energy Center,AR,34.2181,-91.9025,Pipeline Natural Gas
55076,Red Hills Generation Facility,MS,33.3761,-89.2183,Coal
55077,Desert Star Energy Center,NV,35.7867,-114.9928,Pipeline Natural Gas
55079,Millennium Power,MA,42.1127,-72.0152,Pipeline Natural Gas
55081,Brownsville Combustion Turbine Plant,TN,35.5438,-89.198,Pipeline Natural Gas
55086,Gregory Power Facility,TX,27.8881,-97.2572,Pipeline Natural Gas
55087,Zeeland Generating Station,MI,42.82,-85.9988,Pipeline Natural Gas
55088,Dearborn Industrial Generation,MI,42.3026,-83.154,Pipeline Natural Gas
55089,Taft Cogeneration Facility,LA,29.9861,-90.4575,Pipeline Natural Gas
55091,Midlothian Energy,TX,32.4302,-97.0537,Pipeline Natural Gas
55096,Portside Energy,IN,41.6317,-87.1728,Pipeline Natural Gas
55097,Lamar Power Plant,TX,33.6314,-95.589,Pipeline Natural Gas
55098,Frontera Generation Facility,TX,26.208,-98.3992,Pipeline Natural Gas
55100,Rumford Power,ME,44.5303,-70.5219,Pipeline Natural Gas
55101,Kalamazoo River Generating Station,MI,42.2797,-85.4922,Pipeline Natural Gas
55102,Livingston Generating Station,MI,45.0291,-84.7332,Pipeline Natural Gas
55103,Klamath Cogeneration Project,OR,42.174,-121.8112,Pipeline Natural Gas
55104,Sabine Cogeneration Facility,TX,30.0444,-93.7716,Pipeline Natural Gas
55107,Rhode Island State Energy Center,RI,41.8017,-71.5186,Pipeline Natural Gas
55109,"Rocky Road Power, LLC",IL,42.0931,-88.2397,Pipeline Natural Gas
55110,Madison Generating Station,OH,39.4522,-84.465,Pipeline Natural Gas
55111,Vermillion Generating Station,IN,39.9208,-87.445,Pipeline Natural Gas
55112,Calpine Sutter Energy Center,CA,39.0531,-121.6939,Pipeline Natural Gas
55116,Rockingham County Combustion Turbine,NC,36.3297,-79.8297,Pipeline Natural Gas
55117,R S Cogen LLC,LA,30.221,-93.2826,Pipeline Natural Gas
55120,SRO Cogen Limited Partnership,TX,30.0561,-93.7539,Pipeline Natural Gas
55122,NAFTA Region Olefins Complex,TX,29.9631,-93.8867,
55123,Magic Valley Generating Station,TX,26.3403,-98.19,Pipeline Natural Gas
55124,Griffith Energy Project,AZ,35.0517,-114.1334,Pipeline Natural Gas
55126,Milford Power Company LLC,CT,41.2239,-73.1,Pipeline Natural Gas
55127,Manchief Generating Station,CO,40.2201,-103.679,Pipeline Natural Gas
55128,Walton County Power,GA,33.8147,-83.6969,Pipeline Natural Gas
55129,Desert Basin Generating Station,AZ,32.9042,-111.7889,Pipeline Natural Gas
55131,Kendall Energy Facility,IL,41.4797,-88.2581,Pipeline Natural Gas
55132,Tenaska Gateway Generating Station,TX,32.0164,-94.6189,Pipeline Natural Gas
55135,Neenah Energy Facility,WI,44.1934,-88.5055,Pipeline Natural Gas
55137,"Rio Nogales Power Project, LP",TX,29.5932,-97.9724,Pipeline Natural Gas
55138,Walton Discover Power Facility,AL,32.5412,-85.0384,Pipeline Natural Gas
55139,Wolf Hollow Generating Station,TX,32.3347,-97.7344,Pipeline Natural Gas
55141,Hawk Road Energy Facility,GA,33.3577,-84.9912,Pipeline Natural Gas
55144,Hays Energy Facility,TX,29.7806,-97.9894,Pipeline Natural Gas
55146,"Green Country Energy, LLC",OK,35.9833,-95.9346,Pipeline Natural Gas
55148,Worthington Generation,IN,39.0717,-87.0128,Pipeline Natural Gas
55149,Lake Road Generating Company,CT,41.8736,-71.8947,Pipeline Natural Gas
55151,La Paloma Generating Plant,CA,35.2956,-119.5919,Pipeline Natural Gas
55153,Guadalupe Generating Station,TX,29.6237,-98.1395,Pipeline Natural Gas
55154,Lost Pines 1,TX,30.1478,-97.27,Pipeline Natural Gas
55164,Bluegrass Generating Station,KY,38.3902,-85.4133,Pipeline Natural Gas
55165,Calcasieu Plant,LA,30.1603,-93.3458,Pipeline Natural Gas
55166,Broad River Energy Center,SC,35.0786,-81.575,Pipeline Natural Gas
55168,Bastrop Clean Energy Center,TX,30.1458,-97.55,Pipeline Natural Gas
55170,Granite Ridge Energy,NH,42.9043,-71.4251,Pipeline Natural Gas
55172,Bosque County Power Plant,TX,31.8594,-97.3586,Pipeline Natural Gas
55173,Acadia Power Station,LA,30.4284,-92.4112,Pipeline Natural Gas
55176,Eastman Cogeneration Facility,TX,32.4472,-94.6917,Pipeline Natural Gas
55177,"South Point Energy Center, LLC",AZ,34.8678,-114.5317,Pipeline Natural Gas
55178,Dogwood Energy Facility,MO,38.7931,-94.3006,Pipeline Natural Gas
55179,"Rathdrum Power, LLC",ID,47.7861,-116.9214,Pipeline Natural Gas
55182,Sunrise Power Company,CA,35.2097,-119.585,Pipeline Natural Gas
55183,Nelson Energy Center,IL,41.7749,-89.6067,Pipeline Natural Gas
55187,Channelview Cogeneration Facility,TX,29.8356,-95.1242,Pipeline Natural Gas
55188,Cordova Energy Company,IL,41.7146,-90.2802,Pipeline Natural Gas
55192,Osceola,FL,28.1289,-81.0978,Pipeline Natural Gas
55193,Ontelaunee Energy Center,PA,40.4219,-75.9353,Pipeline Natural Gas
55196,Springdale Generating Station (55196),PA,40.5447,-79.7678,Pipeline Natural Gas
55197,Caledonia,MS,33.6464,-88.2717,Pipeline Natural Gas
55198,Riverside Generating Company,KY,38.1933,-82.6042,Pipeline Natural Gas
55199,Elwood Energy Facility,IL,41.4388,-88.1236,Pipeline Natural Gas
55200,Arapahoe Combustion Turbine Facility,CO,39.6692,-105.0018,Pipeline Natural Gas
55201,"Gibson City Energy Center, LLC",IL,40.4705,-88.3987,Pipeline Natural Gas
55202,Pinckneyville Power Plant,IL,38.1114,-89.3467,Pipeline Natural Gas
55204,Kinmundy Power Plant,IL,38.7619,-89.0128,Pipeline Natural Gas
55206,Corpus Christi Energy Center,TX,27.8139,-97.4283,Pipeline Natural Gas
55207,Valmont Combustion Turbine Facility,CO,40.0197,-105.202,Pipeline Natural Gas
55210,Afton Generating Station,NM,32.1134,-106.848,Pipeline Natural Gas
55211,Bellingham Power Generation LLC,MA,42.1113,-71.4529,Pipeline Natural Gas
55212,Blackstone Power Generation LLC,MA,42.0575,-71.5172,Pipeline Natural Gas
55215,Odessa Ector Generating Station,TX,31.8378,-102.3278,Pipeline Natural Gas
55216,"Morris Cogeneration, LLC",IL,41.4092,-88.3292,Pipeline Natural Gas
55217,"Los Medanos Energy Center, LLC",CA,38.03,-121.8708,Pipeline Natural Gas
55218,Hinds Energy Facility,MS,32.3781,-90.2169,Pipeline Natural Gas
55220,Attala Generating Plant,MS,33.0142,-89.6758,Pipeline Natural Gas
55221,Oswald Generating Station,AR,34.5923,-92.2166,Pipeline Natural Gas
55222,Lincoln Generating Facility,IL,41.3937,-87.9437,Pipeline Natural Gas
55223,"Ennis Power Company, LLC",TX,32.3194,-96.6739,Pipeline Natural Gas
55224,Wheatland Generating Facility LLC,IN,38.6716,-87.2931,Pipeline Natural Gas
55225,Oneta Energy Center,OK,36.0119,-95.6967,Pipeline Natural Gas
55226,Freestone Power Generation,TX,31.8907,-96.1128,Pipeline Natural Gas
55228,Greenville Electric Gen Station,OH,40.0747,-84.6147,Pipeline Natural Gas
55229,Montpelier Electric Gen Station,IN,40.6206,-85.3057,Pipeline Natural Gas
55230,Jack County Generation Facility,TX,33.101,-97.9574,Pipeline Natural Gas
55231,Liberty Electric Power Plant,PA,39.8622,-75.3361,Pipeline Natural Gas
55232,Marshall County,KY,37.0286,-88.3958,Pipeline Natural Gas
55233,Handsome Lake Energy,PA,41.2908,-79.8061,Pipeline Natural Gas
55234,Audrain Power Plant,MO,39.3092,-91.5369,Pipeline Natural Gas
55236,"Lee County Generating Station, LLC",IL,41.8287,-89.4054,Pipeline Natural Gas
55237,Shelby County,IL,39.2794,-88.4772,Pipeline Natural Gas
55238,Rockford Energy Center,IL,42.2403,-89.1025,Pipeline Natural Gas
55239,"Red Oak Power, LLC",NJ,40.4481,-74.3497,Pipeline Natural Gas
55241,Hog Bayou Energy Center,AL,30.7478,-88.0575,Pipeline Natural Gas
55242,Santa Rosa Energy Center,FL,30.5661,-87.115,Pipeline Natural Gas
55243,Astoria Gas Turbine Power,NY,40.7864,-73.9133,Pipeline Natural Gas
55244,Doyle Energy Facility,GA,33.8376,-83.6996,Pipeline Natural Gas
55247,Darby Electric Generating Station,OH,39.7139,-83.1778,Pipeline Natural Gas
55248,Tait Electric Generating Station,OH,39.7286,-84.2106,Pipeline Natural Gas
55250,University Park Energy,IL,41.4405,-87.7528,Pipeline Natural Gas
55251,Gleason Combustion Turbine Plant,TN,36.2454,-88.612,Pipeline Natural Gas
55253,Crete Energy Park,IL,41.4297,-87.6187,Pipeline Natural Gas
55259,"Whiting Clean Energy, Inc.",IN,41.6739,-87.4778,Pipeline Natural Gas
55262,AMP-Ohio Gas Turbines Bowling Green,OH,41.3989,-83.6411,Pipeline Natural Gas
55263,AMP-Ohio Gas Turbines Galion,OH,40.7167,-82.789,Pipeline Natural Gas
55264,AMP-Ohio Gas Turbines Napoleon,OH,41.4077,-84.1092,Pipeline Natural Gas
55267,Edward L Addison Generating Plant,GA,32.911,-84.3059,Pipeline Natural Gas
55269,Southaven Combined Cycle Plant,MS,34.9939,-90.039,Pipeline Natural Gas
55270,Jackson Generating Station,MI,42.2488,-84.3767,Pipeline Natural Gas
55271,Lindsay Hill Generating Station,AL,32.6514,-86.7386,Pipeline Natural Gas
55276,Ceredo Generating Station,WV,38.3681,-82.5339,Pipeline Natural Gas
55279,Aurora,IL,41.8151,-88.2265,Pipeline Natural Gas
55281,Southeast Chicago Energy Project,IL,41.7181,-87.5449,Pipeline Natural Gas
55282,Arlington Valley Energy Facility,AZ,33.3417,-112.8897,Pipeline Natural Gas
55283,Front Range Power Plant,CO,38.6281,-104.7069,Pipeline Natural Gas
55284,Big Sandy Peaker Plant,WV,38.3441,-82.5938,Pipeline Natural Gas
55285,Wolf Hills Energy,VA,36.6644,-82.1044,Pipeline Natural Gas
55286,Oleander Power Project,FL,28.3661,-80.7947,Pipeline Natural Gas
55292,Decatur Energy Center,AL,34.6292,-87.0214,Pipeline Natural Gas
55293,Morgan Energy Center,AL,34.6397,-87.0639,Pipeline Natural Gas
55294,Westbrook Energy Center,ME,43.6576,-70.3772,Pipeline Natural Gas
55295,Blythe Energy,CA,33.6157,-114.6865,Pipeline Natural Gas
55296,"Calumet Energy Team, LLC",IL,41.6835,-87.5563,Pipeline Natural Gas
55297,Covert Generating Station,MI,42.3231,-86.2925,Pipeline Natural Gas
55298,Fairless Energy Center,PA,40.1464,-74.7406,Pipeline Natural Gas
55299,Channel Energy Center,TX,29.7189,-95.2319,Pipeline Natural Gas
55304,Baconton Power,GA,31.3869,-84.0819,Pipeline Natural Gas
55306,Gila River Power Station,AZ,32.9761,-112.694,Pipeline Natural Gas
55308,"DTE Calvert City, LLC",KY,37.0467,-88.3506,Pipeline Natural Gas
55317,Fore River Energy Center,MA,42.2417,-70.9653,Pipeline Natural Gas
55320,"Wise County Power Company, LLC",TX,33.0583,-97.9103,Pipeline Natural Gas
55322,Chuck Lenzie Generating Station,NV,36.3853,-114.9228,Pipeline Natural Gas
55327,Baytown Energy Center,TX,29.7731,-94.9019,Pipeline Natural Gas
55328,Hermiston Power Plant,OR,45.7934,-119.313,Pipeline Natural Gas
55332,Washington County Power,GA,33.0917,-82.9803,Pipeline Natural Gas
55333,"Delta Energy Center, LLC",CA,38.0167,-121.8439,Pipeline Natural Gas
55334,Holland Energy Facility,IL,39.2242,-88.7594,Pipeline Natural Gas
55337,Helix Ironwood LLC,PA,40.3509,-76.3658,Pipeline Natural Gas
55340,Dell Power Plant,AR,35.8619,-90.0253,Pipeline Natural Gas
55343,Luna Energy Facility,NM,32.2983,-107.78,Pipeline Natural Gas
55345,"Otay Mesa Energy Center, LLC",CA,32.5733,-116.9153,Pipeline Natural Gas
55347,"Armstrong Power, LLC",PA,40.6383,-79.3503,Pipeline Natural Gas
55348,"Troy Energy, LLC",OH,41.4774,-83.4616,Pipeline Natural Gas
55349,"Pleasants Energy, LLC",WV,39.3328,-81.3639,Pipeline Natural Gas
55350,Dresden Energy Facility,OH,40.0935,-82.0267,Pipeline Natural Gas
55357,"Brazos Valley Energy, LP",TX,29.4731,-95.6244,Pipeline Natural Gas
55358,Cottonwood Energy Project,TX,30.2588,-93.7353,Pipeline Natural Gas
55364,Sugar Creek Generating Station,IN,39.3922,-87.5103,Pipeline Natural Gas
55365,LaPorte Generating Station,TX,29.702,-95.071,Pipeline Natural Gas
55372,New Harquahala Generating Company,AZ,33.4759,-113.1133,Pipeline Natural Gas
55375,Astoria Energy,NY,40.7825,-73.8964,Pipeline Natural Gas
55377,Gans Generating Facility,PA,39.7475,-79.8388,Pipeline Natural Gas
55380,Union Power Station,AR,33.2961,-92.5933,Pipeline Natural Gas
55381,Commonwealth Chesapeake,VA,37.9892,-75.54,Diesel Oil
55382,Thomas A. Smith Energy Facility,GA,34.7094,-84.9182,Pipeline Natural Gas
55386,Columbia Energy Center (SC),SC,33.8692,-81.0183,Pipeline Natural Gas
55391,Rockgen Energy Center,WI,42.9767,-89.0492,Pipeline Natural Gas
55392,Zion Energy Center,IL,42.4776,-87.895,Pipeline Natural Gas
55393,Metcalf Energy Center,CA,37.2169,-121.7439,Pipeline Natural Gas
55395,Crossroads Energy Center (CPU),MS,34.183,-90.5621,Pipeline Natural Gas
55397,Washington Power Company LLC,OH,39.5798,-81.6571,Pipeline Natural Gas
55400,Elk Hills Power,CA,35.2802,-119.4699,Pipeline Natural Gas
55401,Rolling Hills Generating LLC,OH,39.0839,-82.3328,Pipeline Natural Gas
55402,Renaissance Power,MI,43.1864,-84.8429,Pipeline Natural Gas
55404,Carville Energy Center,LA,30.2292,-91.065,Pipeline Natural Gas
55405,Athens Generating Company,NY,42.2728,-73.8492,Pipeline Natural Gas
55406,Bobby C. Smith Jr. Energy Facility,GA,32.2792,-81.2842,Pipeline Natural Gas
55409,Calhoun Generating Facility,AL,33.5883,-85.9731,Pipeline Natural Gas
55411,Hillabee Energy Center,AL,33.0,-85.9031,Pipeline Natural Gas
55412,Osprey Energy Center,FL,28.0525,-81.8083,Pipeline Natural Gas
55414,Shady Hills,FL,28.3665,-82.5591,Pipeline Natural Gas
55415,Vandolah Power Project,FL,27.5242,-81.9236,Pipeline Natural Gas
55417,Raccoon Creek Power Plant,IL,38.6996,-88.5392,Pipeline Natural Gas
55418,Hot Spring Energy Facility,AR,34.2963,-92.8683,Pipeline Natural Gas
55419,Plaquemine Cogen Facility,LA,30.3215,-91.2392,Natural Gas
55433,Bayou Cove Peaking Power Plant,LA,30.2825,-92.5994,Pipeline Natural Gas
55438,"Elgin Energy Center, LLC",IL,41.9997,-88.2445,Pipeline Natural Gas
55439,Tenaska Virginia Generating Station,VA,37.8667,-78.3813,Pipeline Natural Gas
55440,Central Alabama Gen Station,AL,32.6503,-86.7386,Pipeline Natural Gas
55447,Columbia Energy Center (MO),MO,39.0183,-92.2633,Pipeline Natural Gas
55451,Magnolia Combined Cycle Plant,MS,34.8358,-89.2017,Pipeline Natural Gas
55453,Fountain Valley Power Plant,CO,38.5569,-104.6875,Pipeline Natural Gas
55455,Redhawk Generating Facility,AZ,33.33,-112.84,Pipeline Natural Gas
55457,McClain Energy Facility,OK,35.2979,-97.5896,Pipeline Natural Gas
55460,Indeck-Niles Energy Center,MI,41.8621,-86.2213,Pipeline Natural Gas
55463,Redbud Power Plant,OK,35.6853,-97.2242,Pipeline Natural Gas
55464,Deer Park Energy Center,TX,29.7153,-95.1361,Pipeline Natural Gas
55467,Ouachita Plant,LA,32.7056,-92.0697,Pipeline Natural Gas
55470,South Houston Green Power Site,TX,29.3775,-94.9328,Pipeline Natural Gas
55477,Neil Simpson II (CT2),WY,44.2853,-105.3841,Pipeline Natural Gas
55478,Lange,SD,44.1212,-103.2608,Pipeline Natural Gas
55479,Wygen I,WY,44.2862,-105.3843,Coal
55480,Forney Power Plant,TX,32.7563,-96.4916,Pipeline Natural Gas
55481,Mesquite Generating Station,AZ,33.3451,-112.8638,Pipeline Natural Gas
55482,Goldendale Generating Station,WA,45.8114,-120.833,Pipeline Natural Gas
55486,Washington Parish Energy Center,LA,30.7914,-89.9092,Pipeline Natural Gas
55496,Goose Creek Power Plant,IL,40.1083,-88.5986,Pipeline Natural Gas
55499,CalPeak Power - Vaca Dixon,CA,38.3989,-121.9239,
55501,Tenaska Kiamichi Generating Station,OK,34.6831,-95.9349,Pipeline Natural Gas
55502,Lawrenceburg Energy Facility,IN,39.0913,-84.8667,Pipeline Natural Gas
55503,Waterford Plant,OH,39.5314,-81.7172,Pipeline Natural Gas
55504,Limon Generating Station,CO,39.2038,-103.7005,Pipeline Natural Gas
55505,Frank Knutson Station,CO,39.9414,-104.6817,Pipeline Natural Gas
55508,CalPeak Power - Panoche,CA,36.6531,-120.5797,
55510,CalPeak Power - Border,CA,32.5622,-116.9433,
55512,Cuyamaca Peak Energy,CA,32.7971,-116.972,
55513,CalPeak Power - Enterprise,CA,33.1221,-117.117,
55514,Apex Generating Station,NV,36.4178,-114.9622,Pipeline Natural Gas
55516,Fayette Power Company LLC,PA,39.8592,-79.9182,Pipeline Natural Gas
55517,"Wallingford Energy, LLC",CT,41.4486,-72.8358,Pipeline Natural Gas
55518,High Desert Power Project,CA,34.5953,-117.3647,Pipeline Natural Gas
55522,Sundance Power Plant,AZ,32.9285,-111.5899,Pipeline Natural Gas
55524,York Energy Center,PA,39.738,-76.3072,Pipeline Natural Gas
55538,"Escondido Energy Center, LLC",CA,33.1261,-117.1172,Pipeline Natural Gas
55540,Chula Vista Energy Center,CA,32.5914,-117.0586,Pipeline Natural Gas
55541,Indigo Generation Facility,CA,33.9114,-116.5533,Pipeline Natural Gas
55542,Larkspur Energy Facility,CA,32.5672,-116.9444,Pipeline Natural Gas
55544,Klamath Generation Peakers,OR,42.1727,-121.8144,Pipeline Natural Gas
55558,McKinley Paper and Packaging Company,WI,44.2717,-88.3011,Pipeline Natural Gas
55620,Perryville Power Station,LA,32.6914,-92.0192,Pipeline Natural Gas
55622,West Valley Power Plant,UT,40.6663,-112.031,Pipeline Natural Gas
55625,Creed Energy Center,CA,38.2419,-121.8551,Pipeline Natural Gas
55626,Lambie Energy Center,CA,38.2216,-121.8683,Pipeline Natural Gas
55627,Goose Haven Energy Center,CA,38.2271,-121.844,Pipeline Natural Gas
55640,"LSP University Park, LLC",IL,41.4426,-87.7515,Pipeline Natural Gas
55641,Riverside Energy Center,WI,42.5835,-89.0351,Pipeline Natural Gas
55645,Blue Spruce Energy Center,CO,39.7436,-104.68,Pipeline Natural Gas
55651,Spring Creek Power Plant,OK,35.7422,-97.655,Pipeline Natural Gas
55654,Chambersburg Units 12 & 13,PA,39.8668,-77.6859,Pipeline Natural Gas
55656,Pastoria Energy Facility,CA,34.9556,-118.844,Pipeline Natural Gas
55661,Newington Energy,NH,43.1047,-70.8044,Pipeline Natural Gas
55662,Chehalis Generation Facility,WA,46.6226,-122.9145,Natural Gas
55664,Harrison County Power Project,TX,32.3958,-94.4361,Pipeline Natural Gas
55667,"Lower Mount Bethel Energy, LLC",PA,40.8011,-75.105,Pipeline Natural Gas
55672,AL Sandersville Energy Facility,GA,33.1189,-82.8608,Pipeline Natural Gas
55687,Walter M. Higgins III Generating Station,NV,35.6139,-115.3561,Pipeline Natural Gas
55690,Bethlehem Power Plant,PA,40.6175,-75.3147,Pipeline Natural Gas
55694,Ackerman Combined Cycle Plant,MS,33.38,-89.2091,Pipeline Natural Gas
55698,Hanford Energy Park Peaker,CA,36.2689,-119.6469,Pipeline Natural Gas
55699,Bayswater Peaking Facility,NY,40.6106,-73.7614,Diesel Oil
55700,Mint Farm Generating Station,WA,46.1403,-122.9842,Natural Gas
55701,Fremont Energy Center,OH,41.3781,-83.1647,Pipeline Natural Gas
55703,"Valero Refining Company-Tennessee, LLC",TN,35.0836,-90.0825,Process Gas
55706,Choctaw County,MS,33.2881,-89.4201,Pipeline Natural Gas
55708,Nacogdoches Generating Facility,TX,31.8326,-94.9006,Wood
55710,Springdale Generating Station (55710),PA,40.5456,-79.7669,Pipeline Natural Gas
55714,Magnet Cove Generating Station,AR,34.4304,-92.8333,Pipeline Natural Gas
55718,Dean Peakers,MI,42.774,-82.4818,Pipeline Natural Gas
55733,Bennett Mountain Power Project,ID,43.147,-115.6671,Pipeline Natural Gas
55736,Hanging Rock Power Company LLC,OH,38.5731,-82.7833,Pipeline Natural Gas
55738,Buchanan Units 1 & 2,VA,37.1753,-81.9617,Pipeline Natural Gas
55748,Los Esteros Critical Energy Facility,CA,37.425,-121.9319,Pipeline Natural Gas
55749,Hardin Generating Station,MT,45.7578,-107.6,Coal
55786,Edgewood Energy,NY,40.7861,-73.2931,Pipeline Natural Gas
55787,Shoreham Energy,NY,40.9572,-72.8664,Diesel Oil
55799,"Otsego Paper, Inc.",MI,42.4641,-85.6941,Natural Gas
55801,"Marcus Hook Energy, LP",PA,39.8083,-75.4225,Pipeline Natural Gas
55802,Valencia Power Plant,NM,34.6063,-106.732,Pipeline Natural Gas
